target,feature,feature_origin,expert_leakage_level,expert_leakage_reason,expert_allowed_P0,expert_allowed_P1,expert_allowed_P2,expert_allowed_P3,expert_allowed_P4,workflow_stage,compiler_leakage_level,compiler_leakage_reason,rule_id,dependency_path,compiler_allowed_P0,compiler_allowed_P1,compiler_allowed_P2,compiler_allowed_P3,compiler_allowed_P4,_merge,class_agreement,P0_agreement,P1_agreement,P2_agreement,P3_agreement,P4_agreement,all_protocols_agree,false_safe,compiler_more_conservative
stability_discharge,discharge_formula_frac_F,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_F -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_frac_Fe,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Fe -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_frac_I,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_I -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_frac_K,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_K -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_frac_Li,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Li -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_frac_Mg,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Mg -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_frac_Mn,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Mn -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_frac_N,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_N -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_frac_Na,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Na -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_frac_Ni,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Ni -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_frac_O,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_O -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_frac_P,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_P -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_frac_S,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_S -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_frac_Si,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Si -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_frac_Ti,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Ti -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_frac_V,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_V -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_frac_Zn,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Zn -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_frac_transition_metals,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_transition_metals -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_group_max,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_group_max -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_group_mean,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_group_mean -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_group_min,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_group_min -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_group_range,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_group_range -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_group_std,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_group_std -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
stability_discharge,discharge_formula_has_Br,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_has_Br -> target::stability_discharge,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
