query_id,manual_candidate_id,shortlist_priority_rank,battery_formula,formula_discharge,framework_formula,coarse_family,chemical_system_uid,query_type,query_priority,query_priority_tier,search_platform,search_query,search_url,query_note,manual_check_required,recommended_action,normalized_search_query,manual_checked,annotation_status,analogue_level,relevance_score_0_to_3,citation_title,citation_year,doi,url,source_journal_or_database,same_sodium_working_ion,same_formula,same_framework,same_transition_metal,same_anion_framework,electrochemical_evidence_reported,computed_or_experimental,manual_evidence_note,reviewer_initials,manual_check_date,needs_second_check,evidence_confidence_0_to_3,do_not_use_as_discovery_claim,manual_filling_hint,negative_result_rule
Q0230,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_exact_formula_electrode,2,A_try_first,Google Scholar,Na3VSiO4CO3 electrode cathode,https://scholar.google.com/scholar?q=Na3VSiO4CO3+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3vsio4co3 electrode cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0231,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_exact_formula_sodium_ion,3,A_try_first,Google Scholar,Na3V(CO3)(SiO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3V%28CO3%29%28SiO4%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3v(co3)(sio4) sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0232,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_exact_formula_electrode,4,A_try_first,Google Scholar,Na3V(CO3)(SiO4) electrode cathode,https://scholar.google.com/scholar?q=Na3V%28CO3%29%28SiO4%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3v(co3)(sio4) electrode cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0233,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_exact_formula_sodium_ion,5,A_try_first,Google Scholar,Na3V(SiO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3V%28SiO4%29%28CO3%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3v(sio4)(co3) sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0234,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_exact_formula_electrode,6,A_try_first,Google Scholar,Na3V(SiO4)(CO3) electrode cathode,https://scholar.google.com/scholar?q=Na3V%28SiO4%29%28CO3%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3v(sio4)(co3) electrode cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0235,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,quoted_literature_formula,7,B_try_second,Google Scholar,"""Na3VSiO4CO3"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3VSiO4CO3%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3vsio4co3"" sodium ion battery cathode",False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0236,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,quoted_literature_formula,8,B_try_second,Google Scholar,"""Na3V(CO3)(SiO4)"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3V%28CO3%29%28SiO4%29%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3v(co3)(sio4)"" sodium ion battery cathode",False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0237,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,variable_sodium_literature_formula,9,B_try_second,Google Scholar,NaxVSiO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxVSiO4CO3+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxvsio4co3 sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0238,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,variable_sodium_literature_formula,10,B_try_second,Google Scholar,NaxV(CO3)(SiO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxV%28CO3%29%28SiO4%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxv(co3)(sio4) sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0239,Na_candidate_29,29,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,NaMnO2 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaMnO2+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,namno2 sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0240,Na_candidate_29,29,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,_exact_formula_electrode,2,A_try_first,Google Scholar,NaMnO2 electrode cathode,https://scholar.google.com/scholar?q=NaMnO2+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,namno2 electrode cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0241,Na_candidate_29,29,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,quoted_literature_formula,3,B_try_second,Google Scholar,"""NaMnO2"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22NaMnO2%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""namno2"" sodium ion battery cathode",False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0242,Na_candidate_29,29,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,variable_sodium_literature_formula,4,B_try_second,Google Scholar,NaxMnO2 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMnO2+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxmno2 sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0243,Na_candidate_29,29,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,_framework_formula,5,B_try_second,Google Scholar,MnO2 sodium ion battery cathode,https://scholar.google.com/scholar?q=MnO2+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,mno2 sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0244,Na_candidate_29,29,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,material_phrase_oxide,6,C_broad_fallback,Google Scholar,sodium manganese oxide cathode,https://scholar.google.com/scholar?q=sodium+manganese+oxide+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium manganese oxide cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0245,Na_candidate_29,29,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,broad_family_oxide,8,C_broad_fallback,Google Scholar,layered transition metal oxide sodium ion battery cathode,https://scholar.google.com/scholar?q=layered+transition+metal+oxide+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,layered transition metal oxide sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0246,Na_candidate_30,30,Na0-3.5Cr2(PO4)3,Na7Cr4(PO4)6,Cr2(PO4)3,polyanion_phosphate_like,Cr-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na7Cr4(PO4)6 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na7Cr4%28PO4%296+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na7cr4(po4)6 sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0247,Na_candidate_30,30,Na0-3.5Cr2(PO4)3,Na7Cr4(PO4)6,Cr2(PO4)3,polyanion_phosphate_like,Cr-O-P,_exact_formula_electrode,2,A_try_first,Google Scholar,Na7Cr4(PO4)6 electrode cathode,https://scholar.google.com/scholar?q=Na7Cr4%28PO4%296+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na7cr4(po4)6 electrode cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0248,Na_candidate_30,30,Na0-3.5Cr2(PO4)3,Na7Cr4(PO4)6,Cr2(PO4)3,polyanion_phosphate_like,Cr-O-P,quoted_literature_formula,3,B_try_second,Google Scholar,"""Na7Cr4(PO4)6"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na7Cr4%28PO4%296%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na7cr4(po4)6"" sodium ion battery cathode",False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
